year_month,year,month,destination_region,origin_country,passengers_total
2011-08-01,2011,8,South,Paraguai,978
2011-08-01,2011,8,South,Alemanha,0
2011-08-01,2011,8,South,Colômbia,0
2011-08-01,2011,8,South,Estados Unidos Da América,0
2011-08-01,2011,8,South,Holanda,0
2011-08-01,2011,8,South,Luxemburgo,0
2011-08-01,2011,8,South,Senegal,0
2011-08-01,2011,8,Southeast,Estados Unidos Da América,148123
2011-08-01,2011,8,Southeast,Argentina,99224
2011-08-01,2011,8,Southeast,Chile,42774
2011-08-01,2011,8,Southeast,França,41746
2011-08-01,2011,8,Southeast,Portugal,40416
2011-08-01,2011,8,Southeast,Alemanha,32249
2011-08-01,2011,8,Southeast,Espanha,31179
2011-08-01,2011,8,Southeast,Uruguai,24769
2011-08-01,2011,8,Southeast,Reino Unido,24477
2011-08-01,2011,8,Southeast,Peru,19830
2011-08-01,2011,8,Southeast,Panamá,19528
2011-08-01,2011,8,Southeast,Itália,19046
2011-08-01,2011,8,Southeast,Paraguai,13551
2011-08-01,2011,8,Southeast,Colômbia,12654
2011-08-01,2011,8,Southeast,Holanda,10501
2011-08-01,2011,8,Southeast,México,8599
2011-08-01,2011,8,Southeast,Bolívia,8479
2011-08-01,2011,8,Southeast,Emirados Árabes Unidos,7795
2011-08-01,2011,8,Southeast,África Do Sul,7790
2011-08-01,2011,8,Southeast,Suíça,6380
2011-08-01,2011,8,Southeast,Canadá,6245
2011-08-01,2011,8,Southeast,Venezuela,5742
2011-08-01,2011,8,Southeast,Qatar,5159
2011-08-01,2011,8,Southeast,Turquia,4649
2011-08-01,2011,8,Southeast,Angola,4164
2011-08-01,2011,8,Southeast,Israel,3029
2011-08-01,2011,8,Southeast,Coreia Do Sul,1293
2011-08-01,2011,8,Southeast,China,862
2011-08-01,2011,8,Southeast,República Dominicana,508
2011-08-01,2011,8,Southeast,Singapura,353
2011-08-01,2011,8,Southeast,Barbados,308
2011-08-01,2011,8,Southeast,Equador,0
2011-08-01,2011,8,Southeast,Luxemburgo,0
2011-08-01,2011,8,Southeast,Porto Rico,0
2011-08-01,2011,8,Southeast,Senegal,0
2011-09-01,2011,9,Central-West,Estados Unidos Da América,8839
2011-09-01,2011,9,Central-West,Portugal,6970
2011-09-01,2011,9,Central-West,Peru,1776
2011-09-01,2011,9,Central-West,Panamá,1766
2011-09-01,2011,9,Central-West,Uruguai,830
2011-09-01,2011,9,Central-West,Bolívia,826
2011-09-01,2011,9,Central-West,Aruba,308
2011-09-01,2011,9,Central-West,Argentina,256
2011-09-01,2011,9,Central-West,Curaçao,61
2011-09-01,2011,9,Central-West,Venezuela,2
2011-09-01,2011,9,Central-West,Alemanha,0
2011-09-01,2011,9,Central-West,México,0
2011-09-01,2011,9,Central-West,Senegal,0
2011-09-01,2011,9,North,Estados Unidos Da América,5203
2011-09-01,2011,9,North,Panamá,1767
2011-09-01,2011,9,North,Suriname,1376
2011-09-01,2011,9,North,Guiana Francesa,366
2011-09-01,2011,9,North,México,227
2011-09-01,2011,9,North,Alemanha,0
2011-09-01,2011,9,North,Colômbia,0
2011-09-01,2011,9,North,Senegal,0
2011-09-01,2011,9,Northeast,Portugal,21378
2011-09-01,2011,9,Northeast,Espanha,4306
2011-09-01,2011,9,Northeast,Estados Unidos Da América,4072
2011-09-01,2011,9,Northeast,Alemanha,2963
2011-09-01,2011,9,Northeast,Argentina,2554
2011-09-01,2011,9,Northeast,Itália,1501
2011-09-01,2011,9,Northeast,Cabo Verde,411
2011-09-01,2011,9,Northeast,Uruguai,180
2011-09-01,2011,9,Northeast,Libéria,120
2011-09-01,2011,9,Northeast,Luxemburgo,0
2011-09-01,2011,9,South,Argentina,17617
2011-09-01,2011,9,South,Uruguai,8495
2011-09-01,2011,9,South,Portugal,4423
2011-09-01,2011,9,South,Chile,3100
2011-09-01,2011,9,South,Peru,2964
2011-09-01,2011,9,South,Panamá,1725
2011-09-01,2011,9,South,Paraguai,1033
2011-09-01,2011,9,South,Alemanha,0
2011-09-01,2011,9,South,Colômbia,0
2011-09-01,2011,9,South,Estados Unidos Da América,0
2011-09-01,2011,9,South,Holanda,0
2011-09-01,2011,9,South,Luxemburgo,0
2011-09-01,2011,9,South,Senegal,0
2011-09-01,2011,9,Southeast,Estados Unidos Da América,148856
2011-09-01,2011,9,Southeast,Argentina,100791
2011-09-01,2011,9,Southeast,França,39894
2011-09-01,2011,9,Southeast,Portugal,37765
2011-09-01,2011,9,Southeast,Chile,36553
2011-09-01,2011,9,Southeast,Espanha,34247
2011-09-01,2011,9,Southeast,Alemanha,31116
2011-09-01,2011,9,Southeast,Uruguai,25786
2011-09-01,2011,9,Southeast,Reino Unido,23833
2011-09-01,2011,9,Southeast,Itália,19558
2011-09-01,2011,9,Southeast,Peru,18748
2011-09-01,2011,9,Southeast,Panamá,18599
2011-09-01,2011,9,Southeast,Colômbia,13114
2011-09-01,2011,9,Southeast,Paraguai,12181
2011-09-01,2011,9,Southeast,Holanda,10507
2011-09-01,2011,9,Southeast,México,8507
2011-09-01,2011,9,Southeast,África Do Sul,7636
2011-09-01,2011,9,Southeast,Bolívia,7396
2011-09-01,2011,9,Southeast,Emirados Árabes Unidos,6802
2011-09-01,2011,9,Southeast,Suíça,6413
2011-09-01,2011,9,Southeast,Canadá,5631
2011-09-01,2011,9,Southeast,Venezuela,5090
2011-09-01,2011,9,Southeast,Turquia,4892
2011-09-01,2011,9,Southeast,Qatar,4299
2011-09-01,2011,9,Southeast,Angola,3776
2011-09-01,2011,9,Southeast,Israel,2362
2011-09-01,2011,9,Southeast,Coreia Do Sul,1069
2011-09-01,2011,9,Southeast,República Dominicana,1055
2011-09-01,2011,9,Southeast,China,877
2011-09-01,2011,9,Southeast,Singapura,332
2011-09-01,2011,9,Southeast,Barbados,255
2011-09-01,2011,9,Southeast,Equador,0
2011-09-01,2011,9,Southeast,Luxemburgo,0
2011-09-01,2011,9,Southeast,Porto Rico,0
2011-09-01,2011,9,Southeast,Senegal,0
2011-10-01,2011,10,Central-West,Estados Unidos Da América,10062
2011-10-01,2011,10,Central-West,Portugal,7663
2011-10-01,2011,10,Central-West,Panamá,1920
2011-10-01,2011,10,Central-West,Uruguai,966
2011-10-01,2011,10,Central-West,Bolívia,745
2011-10-01,2011,10,Central-West,Peru,643
2011-10-01,2011,10,Central-West,Aruba,381
2011-10-01,2011,10,Central-West,Curaçao,179
2011-10-01,2011,10,Central-West,Argentina,115
2011-10-01,2011,10,Central-West,Colômbia,1
2011-10-01,2011,10,Central-West,Alemanha,0
2011-10-01,2011,10,Central-West,Porto Rico,0
2011-10-01,2011,10,Central-West,Senegal,0
2011-10-01,2011,10,North,Estados Unidos Da América,5499
2011-10-01,2011,10,North,Panamá,1781
2011-10-01,2011,10,North,Suriname,1222
2011-10-01,2011,10,North,Guiana Francesa,607
2011-10-01,2011,10,North,México,141
2011-10-01,2011,10,North,Alemanha,0
2011-10-01,2011,10,North,Colômbia,0
2011-10-01,2011,10,North,República Dominicana,0
2011-10-01,2011,10,North,Senegal,0
2011-10-01,2011,10,Northeast,Portugal,27397
2011-10-01,2011,10,Northeast,Espanha,5163
2011-10-01,2011,10,Northeast,Estados Unidos Da América,4245
2011-10-01,2011,10,Northeast,Alemanha,3055
2011-10-01,2011,10,Northeast,Argentina,2211
2011-10-01,2011,10,Northeast,Itália,1416
2011-10-01,2011,10,Northeast,Cabo Verde,415
2011-10-01,2011,10,Northeast,Ilhas Canárias,0
2011-10-01,2011,10,Northeast,Luxemburgo,0
2011-10-01,2011,10,Northeast,Porto Rico,0
2011-10-01,2011,10,Northeast,Singapura,0
2011-10-01,2011,10,South,Argentina,14625
2011-10-01,2011,10,South,Uruguai,8589
2011-10-01,2011,10,South,Portugal,5579
2011-10-01,2011,10,South,Chile,3262
2011-10-01,2011,10,South,Peru,3222
2011-10-01,2011,10,South,Panamá,1804
2011-10-01,2011,10,South,Paraguai,795
2011-10-01,2011,10,South,Alemanha,0
2011-10-01,2011,10,South,Colômbia,0
2011-10-01,2011,10,South,Estados Unidos Da América,0
2011-10-01,2011,10,South,Holanda,0
2011-10-01,2011,10,South,Luxemburgo,0
2011-10-01,2011,10,South,Senegal,0
2011-10-01,2011,10,Southeast,Estados Unidos Da América,157499
2011-10-01,2011,10,Southeast,Argentina,89813
2011-10-01,2011,10,Southeast,França,43627
2011-10-01,2011,10,Southeast,Portugal,40380
2011-10-01,2011,10,Southeast,Espanha,37454
2011-10-01,2011,10,Southeast,Alemanha,33691
2011-10-01,2011,10,Southeast,Chile,31752
2011-10-01,2011,10,Southeast,Reino Unido,27449
2011-10-01,2011,10,Southeast,Uruguai,24955
2011-10-01,2011,10,Southeast,Panamá,20752
2011-10-01,2011,10,Southeast,Itália,20068
2011-10-01,2011,10,Southeast,Peru,16983
2011-10-01,2011,10,Southeast,Colômbia,13567
2011-10-01,2011,10,Southeast,Paraguai,11271
2011-10-01,2011,10,Southeast,Holanda,10378
2011-10-01,2011,10,Southeast,México,9115
2011-10-01,2011,10,Southeast,Emirados Árabes Unidos,8974
2011-10-01,2011,10,Southeast,África Do Sul,8306
2011-10-01,2011,10,Southeast,Bolívia,6827
2011-10-01,2011,10,Southeast,Suíça,6675
2011-10-01,2011,10,Southeast,Canadá,6019
2011-10-01,2011,10,Southeast,Turquia,5390
2011-10-01,2011,10,Southeast,Venezuela,5348
2011-10-01,2011,10,Southeast,Qatar,4820
2011-10-01,2011,10,Southeast,Angola,4207
2011-10-01,2011,10,Southeast,Israel,2941
2011-10-01,2011,10,Southeast,República Dominicana,1607
2011-10-01,2011,10,Southeast,China,1019
2011-10-01,2011,10,Southeast,Coreia Do Sul,958
2011-10-01,2011,10,Southeast,Singapura,461
2011-10-01,2011,10,Southeast,Aruba,354
2011-10-01,2011,10,Southeast,Barbados,331
2011-10-01,2011,10,Southeast,Cabo Verde,0
2011-10-01,2011,10,Southeast,Luxemburgo,0
2011-10-01,2011,10,Southeast,Senegal,0
2011-11-01,2011,11,Central-West,Estados Unidos Da América,8648
2011-11-01,2011,11,Central-West,Portugal,6267
2011-11-01,2011,11,Central-West,Panamá,1714
2011-11-01,2011,11,Central-West,Uruguai,1196
2011-11-01,2011,11,Central-West,Peru,731
2011-11-01,2011,11,Central-West,Bolívia,579
2011-11-01,2011,11,Central-West,Aruba,247
2011-11-01,2011,11,Central-West,Argentina,148
2011-11-01,2011,11,Central-West,República Dominicana,142
2011-11-01,2011,11,Central-West,Curaçao,115
2011-11-01,2011,11,Central-West,México,0
2011-11-01,2011,11,North,Estados Unidos Da América,5163
2011-11-01,2011,11,North,Panamá,1622
2011-11-01,2011,11,North,Suriname,1465
2011-11-01,2011,11,North,Guiana Francesa,466
2011-11-01,2011,11,North,República Dominicana,35
2011-11-01,2011,11,North,México,20
2011-11-01,2011,11,North,Alemanha,0
2011-11-01,2011,11,North,Colômbia,0
2011-11-01,2011,11,North,Luxemburgo,0
2011-11-01,2011,11,North,Porto Rico,0
2011-11-01,2011,11,North,Senegal,0
2011-11-01,2011,11,North,Venezuela,0
2011-11-01,2011,11,Northeast,Portugal,21983
2011-11-01,2011,11,Northeast,Estados Unidos Da América,3726
2011-11-01,2011,11,Northeast,Alemanha,3071
2011-11-01,2011,11,Northeast,Espanha,2853
2011-11-01,2011,11,Northeast,Itália,1669
2011-11-01,2011,11,Northeast,Argentina,1383
2011-11-01,2011,11,Northeast,Cabo Verde,461
2011-11-01,2011,11,Northeast,Ilhas Canárias,0
2011-11-01,2011,11,Northeast,Luxemburgo,0
2011-11-01,2011,11,Northeast,Venezuela,0
2011-11-01,2011,11,South,Argentina,16152
2011-11-01,2011,11,South,Uruguai,8554
2011-11-01,2011,11,South,Peru,3060
2011-11-01,2011,11,South,Chile,2412
2011-11-01,2011,11,South,Portugal,2380
2011-11-01,2011,11,South,Panamá,1668
2011-11-01,2011,11,South,Paraguai,797
2011-11-01,2011,11,South,Alemanha,0
2011-11-01,2011,11,South,Colômbia,0
2011-11-01,2011,11,South,Estados Unidos Da América,0
2011-11-01,2011,11,South,Holanda,0
2011-11-01,2011,11,South,Luxemburgo,0
2011-11-01,2011,11,South,Senegal,0
2011-11-01,2011,11,Southeast,Estados Unidos Da América,152798
2011-11-01,2011,11,Southeast,Argentina,88059
2011-11-01,2011,11,Southeast,França,40024
2011-11-01,2011,11,Southeast,Portugal,32701
2011-11-01,2011,11,Southeast,Alemanha,32473
2011-11-01,2011,11,Southeast,Espanha,30490
2011-11-01,2011,11,Southeast,Chile,29442
2011-11-01,2011,11,Southeast,Uruguai,24688
2011-11-01,2011,11,Southeast,Reino Unido,24169
2011-11-01,2011,11,Southeast,Panamá,19273
2011-11-01,2011,11,Southeast,Itália,18846
2011-11-01,2011,11,Southeast,Peru,16783
2011-11-01,2011,11,Southeast,Colômbia,14074
2011-11-01,2011,11,Southeast,México,12950
2011-11-01,2011,11,Southeast,Holanda,11929
2011-11-01,2011,11,Southeast,Paraguai,11921
2011-11-01,2011,11,Southeast,Emirados Árabes Unidos,8595
2011-11-01,2011,11,Southeast,África Do Sul,8225
2011-11-01,2011,11,Southeast,Bolívia,7206
2011-11-01,2011,11,Southeast,Suíça,6358
2011-11-01,2011,11,Southeast,Canadá,5608
2011-11-01,2011,11,Southeast,Venezuela,5368
2011-11-01,2011,11,Southeast,Turquia,4249
2011-11-01,2011,11,Southeast,Qatar,4029
2011-11-01,2011,11,Southeast,Angola,3975
2011-11-01,2011,11,Southeast,República Dominicana,1569
2011-11-01,2011,11,Southeast,Coreia Do Sul,1071
2011-11-01,2011,11,Southeast,China,972
2011-11-01,2011,11,Southeast,Israel,906
2011-11-01,2011,11,Southeast,Singapura,577
2011-11-01,2011,11,Southeast,Barbados,357
2011-11-01,2011,11,Southeast,Equador,0
2011-11-01,2011,11,Southeast,Luxemburgo,0
2011-11-01,2011,11,Southeast,Nigéria,0
2011-11-01,2011,11,Southeast,Porto Rico,0
2011-11-01,2011,11,Southeast,Senegal,0
2011-12-01,2011,12,Central-West,Estados Unidos Da América,9444
2011-12-01,2011,12,Central-West,Portugal,5737
2011-12-01,2011,12,Central-West,Panamá,1584
2011-12-01,2011,12,Central-West,Bolívia,1202
2011-12-01,2011,12,Central-West,Uruguai,844
2011-12-01,2011,12,Central-West,Peru,517
2011-12-01,2011,12,Central-West,Aruba,314
2011-12-01,2011,12,Central-West,Argentina,270
2011-12-01,2011,12,Central-West,Curaçao,156
2011-12-01,2011,12,Central-West,México,0
2011-12-01,2011,12,North,Estados Unidos Da América,4151
2011-12-01,2011,12,North,Suriname,1568
2011-12-01,2011,12,North,Panamá,1490
2011-12-01,2011,12,North,Guiana Francesa,644
2011-12-01,2011,12,North,México,16
2011-12-01,2011,12,North,Alemanha,0
2011-12-01,2011,12,North,Aruba,0
2011-12-01,2011,12,North,Colômbia,0
2011-12-01,2011,12,North,Ilha De São Martinho,0
2011-12-01,2011,12,North,Porto Rico,0
2011-12-01,2011,12,North,Senegal,0
2011-12-01,2011,12,Northeast,Portugal,23812
2011-12-01,2011,12,Northeast,Estados Unidos Da América,3689
2011-12-01,2011,12,Northeast,Itália,3266
2011-12-01,2011,12,Northeast,Espanha,2993
2011-12-01,2011,12,Northeast,Alemanha,2989
2011-12-01,2011,12,Northeast,Argentina,1219
2011-12-01,2011,12,Northeast,Cabo Verde,453
2011-12-01,2011,12,Northeast,Angola,219
2011-12-01,2011,12,Northeast,Ilhas Canárias,0
2011-12-01,2011,12,Northeast,Luxemburgo,0
2011-12-01,2011,12,South,Argentina,15263
2011-12-01,2011,12,South,Uruguai,8828
2011-12-01,2011,12,South,Portugal,2850
2011-12-01,2011,12,South,Peru,2596
2011-12-01,2011,12,South,Panamá,1864
2011-12-01,2011,12,South,Chile,1595
2011-12-01,2011,12,South,Paraguai,1075
2011-12-01,2011,12,South,Estados Unidos Da América,215
2011-12-01,2011,12,South,Alemanha,0
2011-12-01,2011,12,South,Colômbia,0
2011-12-01,2011,12,South,Holanda,0
2011-12-01,2011,12,South,Luxemburgo,0
2011-12-01,2011,12,South,México,0
2011-12-01,2011,12,South,Senegal,0
2011-12-01,2011,12,Southeast,Estados Unidos Da América,151112
2011-12-01,2011,12,Southeast,Argentina,82957
2011-12-01,2011,12,Southeast,França,39045
2011-12-01,2011,12,Southeast,Alemanha,33746
2011-12-01,2011,12,Southeast,Portugal,32095
2011-12-01,2011,12,Southeast,Espanha,32093
2011-12-01,2011,12,Southeast,Reino Unido,26153
2011-12-01,2011,12,Southeast,Chile,25400
2011-12-01,2011,12,Southeast,Uruguai,21695
2011-12-01,2011,12,Southeast,Itália,19103
2011-12-01,2011,12,Southeast,Panamá,18467
2011-12-01,2011,12,Southeast,Peru,14629
2011-12-01,2011,12,Southeast,Holanda,13451
2011-12-01,2011,12,Southeast,Colômbia,11547
2011-12-01,2011,12,Southeast,México,11459
2011-12-01,2011,12,Southeast,Paraguai,11076
2011-12-01,2011,12,Southeast,Bolívia,10405
2011-12-01,2011,12,Southeast,África Do Sul,9496
2011-12-01,2011,12,Southeast,Emirados Árabes Unidos,9062
2011-12-01,2011,12,Southeast,Canadá,7756
2011-12-01,2011,12,Southeast,Suíça,6492
2011-12-01,2011,12,Southeast,Angola,6363
2011-12-01,2011,12,Southeast,Venezuela,5503
2011-12-01,2011,12,Southeast,Qatar,4264
2011-12-01,2011,12,Southeast,Turquia,4034
2011-12-01,2011,12,Southeast,República Dominicana,1327
2011-12-01,2011,12,Southeast,Coreia Do Sul,1025
2011-12-01,2011,12,Southeast,China,645
2011-12-01,2011,12,Southeast,Singapura,554
2011-12-01,2011,12,Southeast,Barbados,394
2011-12-01,2011,12,Southeast,Cabo Verde,0
2011-12-01,2011,12,Southeast,Costa Rica,0
2011-12-01,2011,12,Southeast,Luxemburgo,0
2011-12-01,2011,12,Southeast,Porto Rico,0
2011-12-01,2011,12,Southeast,Senegal,0
2011-12-01,2011,12,Southeast,Trinidad E Tobago,0
2012-01-01,2012,1,Central-West,Estados Unidos Da América,12657
2012-01-01,2012,1,Central-West,Portugal,6316
2012-01-01,2012,1,Central-West,Panamá,2492
2012-01-01,2012,1,Central-West,Uruguai,1783
2012-01-01,2012,1,Central-West,Peru,842
2012-01-01,2012,1,Central-West,Bolívia,758
2012-01-01,2012,1,Central-West,Argentina,712
2012-01-01,2012,1,Central-West,Aruba,371
2012-01-01,2012,1,Central-West,Curaçao,168
2012-01-01,2012,1,Central-West,México,0
2012-01-01,2012,1,North,Estados Unidos Da América,5950
2012-01-01,2012,1,North,Panamá,3107
2012-01-01,2012,1,North,República Dominicana,1406
2012-01-01,2012,1,North,Suriname,1365
2012-01-01,2012,1,North,Guiana Francesa,462
2012-01-01,2012,1,North,México,372
2012-01-01,2012,1,North,Argentina,88
2012-01-01,2012,1,North,Aruba,87
2012-01-01,2012,1,North,Ilha De São Martinho,59
2012-01-01,2012,1,North,Alemanha,0
2012-01-01,2012,1,North,Colômbia,0
2012-01-01,2012,1,North,Porto Rico,0
2012-01-01,2012,1,North,Senegal,0
2012-01-01,2012,1,Northeast,Portugal,23679
2012-01-01,2012,1,Northeast,Itália,4150
2012-01-01,2012,1,Northeast,Estados Unidos Da América,3798
2012-01-01,2012,1,Northeast,Alemanha,3263
2012-01-01,2012,1,Northeast,Espanha,3248
2012-01-01,2012,1,Northeast,Holanda,1122
2012-01-01,2012,1,Northeast,Cabo Verde,544
2012-01-01,2012,1,Northeast,Argentina,258
2012-01-01,2012,1,Northeast,Angola,0
2012-01-01,2012,1,Northeast,Ucrânia,0
2012-01-01,2012,1,South,Argentina,26794
2012-01-01,2012,1,South,Uruguai,16499
2012-01-01,2012,1,South,Chile,6324
2012-01-01,2012,1,South,Peru,3674
2012-01-01,2012,1,South,Panamá,2887
2012-01-01,2012,1,South,Portugal,2845
2012-01-01,2012,1,South,Paraguai,1762
2012-01-01,2012,1,South,Alemanha,0
2012-01-01,2012,1,South,Colômbia,0
2012-01-01,2012,1,South,Estados Unidos Da América,0
2012-01-01,2012,1,South,Holanda,0
2012-01-01,2012,1,South,Itália,0
2012-01-01,2012,1,South,Luxemburgo,0
2012-01-01,2012,1,South,México,0
2012-01-01,2012,1,South,Senegal,0
2012-01-01,2012,1,Southeast,Estados Unidos Da América,185906
2012-01-01,2012,1,Southeast,Argentina,132844
2012-01-01,2012,1,Southeast,Chile,47333
2012-01-01,2012,1,Southeast,França,41430
2012-01-01,2012,1,Southeast,Uruguai,38382
2012-01-01,2012,1,Southeast,Portugal,34675
2012-01-01,2012,1,Southeast,Alemanha,34054
2012-01-01,2012,1,Southeast,Espanha,33009
2012-01-01,2012,1,Southeast,Reino Unido,25216
2012-01-01,2012,1,Southeast,Panamá,24846
2012-01-01,2012,1,Southeast,Peru,21810
2012-01-01,2012,1,Southeast,Itália,20111
2012-01-01,2012,1,Southeast,Colômbia,17700
2012-01-01,2012,1,Southeast,México,17294
2012-01-01,2012,1,Southeast,Paraguai,16827
2012-01-01,2012,1,Southeast,Holanda,13534
2012-01-01,2012,1,Southeast,Emirados Árabes Unidos,11360
2012-01-01,2012,1,Southeast,Bolívia,10447
2012-01-01,2012,1,Southeast,África Do Sul,10261
2012-01-01,2012,1,Southeast,Canadá,9114
2012-01-01,2012,1,Southeast,Suíça,6619
2012-01-01,2012,1,Southeast,Venezuela,5461
2012-01-01,2012,1,Southeast,Angola,4678
2012-01-01,2012,1,Southeast,Qatar,4373
2012-01-01,2012,1,Southeast,Turquia,4313
2012-01-01,2012,1,Southeast,República Dominicana,3255
2012-01-01,2012,1,Southeast,Coreia Do Sul,1092
2012-01-01,2012,1,Southeast,China,707
2012-01-01,2012,1,Southeast,Singapura,598
2012-01-01,2012,1,Southeast,Barbados,427
2012-01-01,2012,1,Southeast,Cabo Verde,0
2012-01-01,2012,1,Southeast,Equador,0
2012-01-01,2012,1,Southeast,Luxemburgo,0
2012-01-01,2012,1,Southeast,Nigéria,0
2012-01-01,2012,1,Southeast,Porto Rico,0
2012-01-01,2012,1,Southeast,Senegal,0
2012-01-01,2012,1,Southeast,Ucrânia,0
2012-02-01,2012,2,Central-West,Estados Unidos Da América,9879
2012-02-01,2012,2,Central-West,Portugal,5824
2012-02-01,2012,2,Central-West,Panamá,1852
2012-02-01,2012,2,Central-West,Uruguai,1447
2012-02-01,2012,2,Central-West,Peru,746
2012-02-01,2012,2,Central-West,Bolívia,563
2012-02-01,2012,2,Central-West,Argentina,439
2012-02-01,2012,2,Central-West,Aruba,244
2012-02-01,2012,2,Central-West,Curaçao,102
2012-02-01,2012,2,North,Estados Unidos Da América,5239
2012-02-01,2012,2,North,Panamá,2192
2012-02-01,2012,2,North,Suriname,1292
2012-02-01,2012,2,North,Guiana Francesa,415
2012-02-01,2012,2,North,Aruba,110
2012-02-01,2012,2,North,México,41
2012-02-01,2012,2,North,Alemanha,0
2012-02-01,2012,2,North,Cabo Verde,0
2012-02-01,2012,2,North,Colômbia,0
2012-02-01,2012,2,North,República Dominicana,0
2012-02-01,2012,2,North,Senegal,0
2012-02-01,2012,2,North,Venezuela,0
2012-02-01,2012,2,Northeast,Portugal,19863
2012-02-01,2012,2,Northeast,Estados Unidos Da América,3342
2012-02-01,2012,2,Northeast,Itália,3056
2012-02-01,2012,2,Northeast,Alemanha,2851
2012-02-01,2012,2,Northeast,Espanha,2826
2012-02-01,2012,2,Northeast,Holanda,1045
2012-02-01,2012,2,Northeast,Cabo Verde,641
2012-02-01,2012,2,Northeast,Ilhas Canárias,0
2012-02-01,2012,2,Northeast,Senegal,0
2012-02-01,2012,2,South,Argentina,20001
2012-02-01,2012,2,South,Uruguai,14672
2012-02-01,2012,2,South,Chile,6540
2012-02-01,2012,2,South,Peru,3709
2012-02-01,2012,2,South,Panamá,2966
2012-02-01,2012,2,South,Portugal,2870
2012-02-01,2012,2,South,Paraguai,851
2012-02-01,2012,2,South,Alemanha,0
2012-02-01,2012,2,South,Cabo Verde,0
2012-02-01,2012,2,South,Colômbia,0
2012-02-01,2012,2,South,Estados Unidos Da América,0
2012-02-01,2012,2,South,Holanda,0
2012-02-01,2012,2,South,Itália,0
2012-02-01,2012,2,South,Luxemburgo,0
2012-02-01,2012,2,South,México,0
2012-02-01,2012,2,South,Senegal,0
